timestamp        , class_name, confidence, x1     , y1    , x2     , y2    , center_x, center_y, image_path
1776978149.058897,probe,0.0120,8.10,0.00,969.83,557.91,488.96,278.95,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_058_probe_0.01.jpg
1776978149.320420,probe,0.0128,421.29,0.00,1901.83,491.58,1161.56,245.79,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0128,1423.26,506.71,1920.00,1080.00,1671.63,793.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0128,1429.03,683.38,1920.00,1080.00,1674.52,881.69,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0128,679.16,0.00,1900.82,1053.11,1289.99,526.55,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0128,0.00,136.66,481.20,1028.71,240.60,582.68,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0128,1528.64,383.78,1920.00,1080.00,1724.32,731.89,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0128,1525.93,717.98,1920.00,1080.00,1722.97,898.99,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,0.00,677.17,372.50,1080.00,186.25,878.59,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,18.10,0.00,1869.49,1026.41,943.79,513.20,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,136.94,0.00,1919.64,679.46,1028.29,339.73,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,0.00,408.75,425.47,1059.61,212.73,734.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,1561.25,199.80,1920.00,1054.39,1740.62,627.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,0.00,0.00,534.31,477.32,267.16,238.66,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,11.32,589.13,828.20,1080.00,419.76,834.56,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,11.47,0.00,1721.81,503.44,866.64,251.72,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,0.00,0.00,587.87,257.14,293.93,128.57,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0127,997.79,0.00,1920.00,469.97,1458.89,234.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,15.49,785.49,1106.73,1080.00,561.11,932.74,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1091.32,588.92,1902.78,1080.00,1497.05,834.46,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1131.73,0.00,1905.56,996.08,1518.64,498.04,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,9.02,568.77,1251.95,1080.00,630.49,824.39,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,8.43,874.58,758.25,1080.00,383.34,977.29,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,0.00,0.00,826.37,400.13,413.18,200.06,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,3.69,0.00,1153.62,408.20,578.66,204.10,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,9.24,47.06,960.58,1033.72,484.91,540.39,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1299.30,581.61,1920.00,1080.00,1609.65,830.80,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1576.46,0.00,1920.00,869.38,1748.23,434.69,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,270.91,0.00,1910.13,286.68,1090.52,143.34,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,0.00,953.16,311.83,1080.00,155.92,1016.58,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,557.05,0.00,1899.33,765.52,1228.19,382.76,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,379.19,714.72,1807.97,1080.00,1093.58,897.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,7.88,10.59,1584.32,1043.25,796.10,526.92,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,0.00,0.00,1044.77,281.88,522.39,140.94,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,96.34,832.56,1477.89,1080.00,787.12,956.28,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1466.15,339.34,1920.00,1080.00,1693.08,709.67,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1612.04,47.91,1920.00,1005.82,1766.02,526.87,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,823.94,664.06,1869.48,1080.00,1346.71,872.03,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0126,1197.08,700.90,1911.01,1080.00,1554.04,890.45,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,1577.32,0.00,1920.00,264.83,1748.66,132.41,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,1590.03,0.00,1920.00,774.27,1755.02,387.14,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,0.00,10.96,527.84,823.03,263.92,417.00,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,1582.01,0.00,1920.00,610.53,1751.00,305.26,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,1358.23,15.24,1919.27,906.62,1638.75,460.93,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,1341.14,0.00,1920.00,448.13,1630.57,224.07,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,0.00,651.71,549.04,1080.00,274.52,865.85,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0125,12.66,0.00,1434.41,290.02,723.53,145.01,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,910.28,0.00,1920.00,300.08,1415.14,150.04,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,0.00,0.00,443.91,559.41,221.96,279.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,44.87,528.03,1668.74,1080.00,856.81,804.02,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,0.00,954.78,573.76,1080.00,286.88,1017.39,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,0.00,0.00,462.35,618.89,231.17,309.45,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,0.00,0.00,1827.39,729.77,913.69,364.89,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,1248.38,0.00,1905.40,766.72,1576.89,383.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,726.10,516.46,1887.93,1080.00,1307.01,798.23,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,1351.77,0.00,1920.00,290.95,1635.89,145.48,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,1093.95,381.15,1904.31,1080.00,1499.13,730.58,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,8.96,283.14,1215.22,1050.81,612.09,666.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0124,5.76,0.00,1279.82,729.68,642.79,364.84,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,1498.13,0.00,1920.00,504.57,1709.06,252.28,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,1345.02,261.58,1920.00,1059.24,1632.51,660.41,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,11.00,450.44,945.05,1080.00,478.02,765.22,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,0.00,367.75,630.75,1055.86,315.38,711.81,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,216.56,290.03,1886.47,1080.00,1051.51,685.02,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,13.60,353.77,1624.34,1080.00,818.97,716.89,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,0.00,509.73,586.13,1080.00,293.06,794.86,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,1516.67,0.00,1920.00,776.58,1718.33,388.29,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0123,996.96,137.73,1898.82,1055.25,1447.89,596.49,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0122,9.34,4.52,777.22,787.45,393.28,395.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0122,837.65,291.04,1901.80,1080.00,1369.73,685.52,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0122,8.58,0.00,1514.26,584.40,761.42,292.20,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0120,8.62,0.00,1019.66,568.18,514.14,284.09,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.320420,probe,0.0120,0.00,0.00,657.06,552.23,328.53,276.12,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_320_probe_0.01.jpg
1776978149.584916,probe,0.0129,0.00,43.14,551.74,1031.09,275.87,537.11,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,0.00,284.71,459.66,1055.44,229.83,670.07,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,0.00,482.55,399.61,1080.00,199.80,781.27,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,0.00,639.34,384.66,1080.00,192.33,859.67,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,861.66,0.00,1903.16,876.72,1382.41,438.36,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,1582.20,0.00,1920.00,945.78,1751.10,472.89,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,1542.91,657.40,1920.00,1080.00,1731.45,868.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,898.77,0.00,1896.95,621.94,1397.86,310.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,694.85,0.00,1895.87,695.16,1295.36,347.58,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,1540.02,398.98,1920.00,1080.00,1730.01,739.49,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0128,7.50,3.32,1007.18,1042.17,507.34,522.75,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,27.66,0.00,1852.53,986.86,940.09,493.43,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,1505.81,13.03,1920.00,819.37,1712.91,416.20,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,1447.03,520.31,1920.00,1080.00,1683.52,800.15,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,411.58,545.18,1919.51,1080.00,1165.55,812.59,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,1557.23,156.39,1920.00,1038.40,1738.62,597.40,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,0.00,0.00,739.16,238.96,369.58,119.48,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,0.00,0.00,619.17,448.99,309.58,224.49,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,4.10,0.00,1547.14,404.34,775.62,202.17,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,382.93,0.00,1905.10,996.15,1144.01,498.07,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,680.07,694.24,1915.84,1080.00,1297.95,887.12,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0127,0.00,0.00,1645.35,1044.46,822.67,522.23,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,1198.95,0.00,1903.38,682.77,1551.16,341.39,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,0.00,941.26,329.67,1080.00,164.83,1010.63,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,8.86,570.17,871.28,1080.00,440.07,825.08,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,1341.56,0.00,1917.97,802.46,1629.77,401.23,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,16.28,788.52,1014.34,1080.00,515.31,934.26,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,258.01,0.00,1918.47,656.93,1088.24,328.47,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,7.28,524.37,1186.85,1080.00,597.07,802.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,5.80,0.00,1178.63,383.53,592.22,191.77,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,1562.14,0.00,1920.00,493.41,1741.07,246.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,1609.88,0.00,1920.00,857.95,1764.94,428.97,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,10.20,874.02,676.34,1080.00,343.27,977.01,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,491.40,0.00,1901.68,290.60,1196.54,145.30,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,1600.40,0.00,1920.00,767.59,1760.20,383.79,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,176.78,806.42,1860.73,1080.00,1018.76,943.21,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0126,1505.96,0.00,1920.00,755.31,1712.98,377.65,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,1123.32,570.36,1914.61,1080.00,1518.96,825.18,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,969.03,0.00,1912.12,293.85,1440.57,146.93,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,0.00,166.84,743.46,1051.86,371.73,609.35,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,730.80,316.61,1909.66,1080.00,1320.23,698.30,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,105.96,962.30,1482.44,1080.00,794.20,1021.15,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,1416.19,35.06,1920.00,992.22,1668.09,513.64,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,1255.38,0.00,1920.00,298.47,1587.69,149.24,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,1312.43,568.48,1920.00,1080.00,1616.22,824.24,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,38.25,861.96,1332.83,1080.00,685.54,970.98,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,1454.16,0.00,1920.00,329.31,1687.08,164.66,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,5.48,0.00,1648.85,286.81,827.16,143.40,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,0.00,633.49,592.90,1080.00,296.45,856.74,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0125,982.70,133.80,1906.02,1059.13,1444.36,596.47,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0124,1181.16,332.75,1906.42,1080.00,1543.79,706.38,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0124,1195.82,21.44,1919.31,967.95,1557.57,494.70,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0124,1468.53,360.64,1920.00,1078.80,1694.27,719.72,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0124,1193.74,700.15,1916.77,1080.00,1555.25,890.07,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0124,0.00,936.33,528.43,1080.00,264.22,1008.17,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
1776978149.584916,probe,0.0124,0.00,0.00,499.60,575.26,249.80,287.63,/home/conni/Documents/RoverTräff/rover-traeff/data/detections/live_phone_yolo/images/2026-04-23T23-02-29_584_probe_0.01.jpg
